Price,district,Area,Address,Number of bedrooms,Number of bathrooms,New_content,Floor,NumOfConvient,district_encoded
3400000000.0,Bình Tân,70.0,"Lê Văn Quới, Bình Tân",3.0,2.0,"BÁN NHÀ BÌNH TÂN, CHỢ LÊ VĂN QUỚI, BHHA, 70M2, 2T, CHỈ 3,4 TỶ, LH 0948362610 _ Không căn thứ 2 giá chỉ 3,4 tỷ chủ bán gấp đổi nhà to, còn thương lượng cho khách thiện chí, Lh 0948362610. _ Nhà đường số ra mặt tiền Lê Văn Quới, Bình Hưng Hòa A, Bình Tân. _ Diện tích công nhận 70m2 mặt tiền rộng 6,3m dài 13m. _ Kết cấu 2 tầng, 1 trệt 1 lầu 3PN, sân hông thoáng mát. _ Gần ngã 4 bốn xã, chợ Lê Văn Quới, Bình Trị Đông, giáp Tân Phú, Quận 11, quận 10, _ Sổ vuông vức, mua bán công chứng ngay. _ Như Hoa chuyên kho nhà giá tốt Sài Gòn zalo.me0948362610 bán_nhà_bình_tân, bán_nhà_lê_văn_quới, bán_nhà_bình_hưng_hòa_a, bán_nhà_giá_rẻ, bán_nhà_3_tỷ",2,2,2
3300000000.0,Tân Phú,39.0,"Tây Thạnh, P. Tây Thạnh, Tân Phú",2.0,2.0,"Nhà 2 tầng ở ngay, gần ngân hàng Sacombank Tây Thạnh, 3.3 tỷ Nhà xây 2 tầng, gồm 2 phòng ngủ, 2 vệ sinh. Hẻm trước nhà 3m, cách mặt tiền chỉ vài căn. Vị trí giao thông đi lại thuận tiện, vài bước ra đường Tây Thạnh. Tiện ích Bách hóa xanh, Thế giới di động, Chợ, Trường học các cấp sát bên,.. Sổ hồng riêng, nở hậu. Xem nhà liên hệ anh Võ 0909 100 817. Không tiếp trung gian.",2,3,23
3500000000.0,Tân Bình,50.0,Thành phố Hồ Chí Minh,2.0,2.0,"Bán nhà Nguyễn Phúc Chu, Tân Bình, 50m2, nở hậu, SHR, giá quá tốt 3 tỷ 5 Bán nhà Nguyễn Phúc Chu, Tân Bình, 50m2, nở hậu, SHR, giá quá tốt 3 tỷ 5 . Diện tích 50m2, ngang 4.2m x 11m, nở hậu 4.4m. . Kết cấu, 1 trệt 1 lầu đúc kiên cố. . Gồm phòng khách, bếp, 2PN, 2WC. Nhà đang cho thuê 6trtháng. . Hẻm thoáng mát sạch sẽ, vài căn ra hẻm xe hơi. . Thuận tiện ra Nguyễn Sỹ Sách, Hoàng Bật Đạt, Phạm Văn Bạch, Lh 0902177052, xem nhà thương lượng chính chủ.",2,0,22
5000000000.0,Quận 9,50.0,Thành phố Hồ Chí Minh,4.0,3.0,"CHỦ XOẮN BÁN - Ô TÔ ĐẬU TRƯỚC NHÀ - 3 TẦNG + SÂN THƯỢNG - TĂNG NHƠN PHÚ A - GIÁ ĐẦU TƯ Kết cấu 3 tầng sân thượng, 4 phòng ngủ, 3 wc Nhà vuông vức như ảnh, công nhận đủ Chủ đi nước ngoài thiện chí bán Khu dân trí cao, không gian thoáng mát 100m ra đến Chợ, Bệnh Viện, Trường học,... Giá chỉ 5 tỷ Liên hệ Anh Thư 0344432309",3,3,20
8500000000.0,Tân Phú,80.0,"DC9, P.Sơn Kỳ, Tân Phú",5.0,5.0,"Mặt tiền Sơn Kỳ đang kinh doanh, thu nhập hơn 15tr/tháng, 8.5 tỷ Nhà mặt tiền đang cho Trung Tâm Anh Ngữ thuê dạy học 15 triệutháng Hợp đồng thuê 5 năm, hoặc dừng. Khu vực đông dân cư. Cạnh nhiều Chung Cư lớn nên kinh doanh gì cũng thuận tiện CC Sơn Kỳ 1,2, CC Celedon, CC Gamuda ...vài bước chân ra Công Viên Gia Phú, gần TT Anh Văn Việt Mỹ,.. Sổ chính chủ, pháp lý chuẩn. Xem nhà liên hệ anh Võ 0909 100 817. Không tiếp trung gian.",1,1,23
10980000000.0,Tân Phú,75.0,Thành phố Hồ Chí Minh,6.0,4.0,"Trương Đức ToànBiệt thự, Tân Phú, 5 tầng, thang máy, Nội thất xin, MTKD đỉnh Giá rẻ ????TÂN PHÚ, KHU VIP THOẠI NGỌC HẦUBIỆT THỰ MINI, 5 TẦNG, THANG MÁY KINH SANG XỊN NGANG 5x16M. ĐƯỜNG NHỰA TRƯỚC NHÀ 8M NỘI THẤT CAO CẤP SÁT MẶT TIỀN KINH DOANH ĐA NGÀNH. Nhà mới đẹp 1 trệt 3 lầu sân thượng 6PN, 6WC, bếp, P. khách, sân rộng, ban công ????Chỉ 11 t.ỷ Tl mạnh. Pháp lý chuẩn. zalo 0938059388. Nhà Phố SG. Vị trí siêu đẹp, trong khu phân lô cao cấp, dân trí cao, an ninh, hẻm xe hơi, sát mặt tiền, chợ, siêu thị.... Khu vực tiện ích bao quanh không thiếu gì, Xe hơi ra vào thoải mái, Sát công viên",4,3,23
1900000000.0,Quận 9,23.0,"Đường 22, Phường Phước Long B, Q9",2.0,1.0,"Cần bán gấp nhà 1 trệt 1 lầu 2PN Đường 22, Sổ hồng hoàn công, hẻm xe hơi, giá chỉ 1 tỷ 9 TL, LH: 0388668882 gặp Tâm ( zalo ) Hàng Siêu Hót Hạ 300tr Bán Nhanh CG Bán Nhà 1Trệt 1 lầu Hẻm Xe Hơi Đường 22 Phước Long B Quận 9 Diện tích 23m2 Sàn 38m2 sổ công nhận 19m2 Nhà Xây Chắc Chắn Kiên Cố 2 Phòng Ngủ Bếp Ban Công Sân Để Xe Giá Chỉ Còn 1,9tỷ Pháp Lý Sổ Hồng Hoàn Công Đủ Lh 0388668882 gặp Tâm zalo",2,0,20
3700000000.0,Tân Phú,27.0,Trịnh Đình Trọng P Hòa Thạnh Quận Tân Phú,2.0,2.0,"HXH Thông, Trịnh Đình Trọng, P. hòa Thạnh, Tân Phú Kế Đầm Sen HXH Thông, Trịnh Đình Trọng, P. hòa Thạnh, Tân Phú Kế Đầm Sen Phường Hoà Thạnh cực kiếm nhà bán. Nhà nhỏ nhưng có võ. 2 tầng mới keng 2 PN, 2 wc chủ mới xách vali vào ở ngay, tặng hết nội thất. Hẻm xe hơi 4m thông, sát mặt tiền chỉ 5 bước chân. An ninh, dân trí. Thích hợp vừa ở vừa kinh doanh online. Vị trí đẹp nhất Tân Phú, gần Đầm Sen, thuận tiện giao thông sang các quận Quận 11, Tân Bình, Quận 10 , tiện ích trong bán kính 500m không thiếu thứ gì. Sổ vuông nở hậu, pháp lý chuẩn Giá chỉ 3.7 tỷ thương lượng tốt. Bán nhà thật gọi là đi xem nhà, ae môi giới và quảng cáo xin đừng gọi cảm ơn. Liên hệ Nhà Đất Hiếu. Tìm nhà theo tuyến đường Kênh Tân Hoá, Luỹ Bán Bích, Trịnh Đình Trọng, Trinh Đình Thảo, Hoàng Xuân Nhị, Âu Cơ",2,1,23
4750000000.0,Quận 9,90.0,"Dương Đình Hội, Phước Long B, Tp. Thủ Đức , HCM",2.0,1.0,"Nhà 1 TR 1 L Dương Đình Hội, HXH, view công viên,2PN , full tiện ích, cach trục chính 100m Nhà 1 TR 1 L Dương Đình Hội, HXH, view công viên,2PN , full tiện ích, cach trục chính 100m Diện tích 5x18m Nhà 1 trệt 1 lửng có 2 PN , WC. phòng khách, bếp Đối diện là khu quy hoạch công viên Chỉ 100m ra trục đường chính Khu vực nhà đẹp, dân trí cao. Tiện ích xung quanh BHX, Vinmart, vincom, gym city... Đi ra cao tốc Long Thành chỉ 10ph Sổ đẹp vuông vức. Phù hơp nhu cầu ở gia đình , kết hợp kinh doanh bán hàng online Giá chỉ 4,75 tỷ ........ BDS nhà phố Thủ Đức Dũng Trần",1,1,20
5950000000.0,Tân Phú,62.0,"Tân Quý, Tân Phú",3.0,4.0,"Nhà 3 tầng (5x12.5m), ô tô đỗ cửa, gần Aeon Tân Phú, 5.95 tỷ Nhà kết cấu 1 trệt 2 lầu, phòng khách, nhà bếp, 3 phòng ngủ, 4 vệ sinh. Nhà ngang 5m, dài hơn 12m nên rộng rãi, gia đình xây kiên cố chắc chắn, còn mới đẹp. Vị trí gần AEON Tân Phú, tiện ích xung quanh đầy đủ. Pháp lý chuẩn, sổ hồng chính chủ. Khu dân trí cao, an ninh, yên tĩnh, camera an ninh dọc khu phố. Xem nhà liên hệ anh Võ 0909 100 817. Không tiếp trung gian.",3,0,23
5800000000.0,Bình Tân,86.0,Thành phố Hồ Chí Minh,4.0,4.0,"Bán gấp nhà 4 tầng- 5 t.ỷ8- hẻm ôtô- khu Lê Văn Quới-Bình Tân ????BÌNH TÂN, NGAY LÊ VĂN QUỚI, GÒ XOÀI HẺM Ô TÔ KỀ MẶT TIỀN TIỆN KINH DOANH DT CHUẨN 5.8X14M KHU DÂN TRÍ CAO AN NINH, YÊN TĨNH NHÀ ĐẸP 4 TẦNG ĐẸP, 4PN,WC, CÔNG NĂNG TIỆN ÍCH ĐẦY ĐỦ CÓ SÂN BÊN HÔNG, CỬA SỔ THÔNG THOÁNG, BAN CÔNG THOÁNG MÁT. GẤP CHỈ 5 TỶ 8TLCC Zalo 0938059388. Nhà Phố SG. Hẻm trước nhà 7m, xe hơi ra vào thoải mái, sát MT Vị trí trung tâm quận Bình Tân, sát mặt tiền, xung quanh đầy đủ tiện ích, thuận tiện đi lại.",4,1,2
2800000000.0,Quận 5,20.0,"Quận 5, Hồ Chí Minh",2.0,2.0,"Bán gấp nhà Sư Vạn Hạnh Q5 - 20m² - 3 Tầng - 2pn - Chỉ 2.8 tỷ ???? Mô tả DT 3.9m x 6.3m x 3 tấm 20.1m². Kết cấu 3 tầng, 1 trệt 2 lầu. 2PN 2WC. Nhà có ban công thoáng mát, Các phòng ngủ đều có cửa sổ gió mát tự nhiên. Ngay Chợ An Đông. Thuận tiện di chuyển các quận toàn TP. Hẻm trước nhà thông thoáng khắp ngả, khu dân cư văn minh, dân trí tốt. SHR, công chứng ngay. Giá 2.8 tỷ thương lượng",3,1,16
3200000000.0,Bình Tân,77.0,"Hương Lộ 2, Bình Tân",3.0,2.0,"BÁN NHÀ HƯƠNG LỘ 2, BÌNH TÂN, Ô TÔ, 77M2, 2 TẦNG, CHỈ 3,2 TỶ 0948362610. _ Chủ cần tiền cưới vợ cho con bán gấp căn nhà Hương Lộ 2, Bình Tân chỉ 3,2 tỷ LH 0948362610. _ Chỉ 3,2 tỷ nhà hẻm thông xe hơi vào nhà Hương Lộ 2, Bình Trị Đông A, Bình Tân. _ Diện tích 77m2 _ Kết cấu 2 tầng 1 trệt 1 lầu 3PN, 2WC, phòng thờ, bếp, phòng khách. _ Kế bên là Coop Mart Bình Tân, 100m Bệnh viện Bình Tân, trường Cấp 3 Nguyễn Hữu Cảnh, qua Aeon Mall Tên Lửa 7 phút,... _ Khu vực giáp Tân Phú, quận 6, quận 10, Bình Chánh,.... _ Sổ vuông vức, mua bán công chứng, khu vực ko quy hoạch. _ Như Hoa chuyên kho nhà giá tốt Sài Gòn zalo.me0948362610 bán_nhà_bình_tân, bán_nhà_hẻm_ô_tô, bán_nhà_hương_lộ_2, bán_nhà_bình_trị_đông_a, bán_nhà_giá_rẻ, bán_nhà_3_tỷ",2,1,2
2600000000.0,Quận 12,52.0,Thành phố Hồ Chí Minh,2.0,1.0,"Bán nhà Trung Mỹ Tây, 4x13m, SHR không quy hoạch, nhỉnh 2 tỷ, chủ nợ bank gấp bán Bán nhà Trung Mỹ Tây, 4x13m, SHR không quy hoạch, nhỉnh 2 tỷ, chủ nợ bank gấp bán Sổ hồng riêng, pháp lý chuẩn, chủ vay bank 1 tỷ. Kết cấu trệt gác suốt, cho thuê 4 triệu tháng. Hẻm 3m thoáng mát, 10m ra hẻm xe tải, nhà dọn vào ở ngay. Ngang 4 x 13m, vuông đẹp, nhà gần Song Hành, Chợ TMT13, Tô Ký, An Sương, Lh xem nhà 0902177052.",1,2,12
2400000000.0,Bình Thạnh,38.0,"Bạch Đằng, P.24, Bình Thạnh ",2.0,2.0,"Nhà mới 2 mặt hẻm đường Bạch Đằng, P.24, Bình Thạnh Diện tích 3.5 x 11m Kết cấu 1 trệt, 1 lửng, 1 lầu Gồm 1 phòng khách, bếp, 1 phòng ngủ lớn, 1 phòng ngủ nhỏ, 2 vệ sinh Hướng Đông Nam mát mẻ Gần chợ gần mặt tiền đường hẻm xe tải nhỏ an ninh sạch sẽ ????Giá 2.400.000.000 TT30 nhận nhà.",2,3,1
2200000000.0,Gò Vấp,36.0,Gò Vấp,2.0,2.0,"0906879205 Một căn nhà vị trí tốt, giá cực tốt cho những ai có dự định cho con học tập tại Tp HCM, hoặc phục vụ công việc, hoặc đầu tư. GIÁ 2,2 TỶ hai tỷ hai Vị trí Đường số 7, phường 3, quận Gò Vấp hẻm xe hơi, tra Googlemap để biết sự thuận lợi trong việc di chuyển Nhà mới gồm trệt, lững, 1 lầu với 2 phòng ngủ, 2 WC, bếp, khách đầy đủ ấm cúng. Chủ nhà chấp nhận bán lỗ để lo việc gia đình, sổ để sẵn trên bàn chờ ký. LH Mr Danh",2,0,5
3900000000.0,Thủ Đức,52.4,"Đường Số 10, Phường Linh Trung, Quận Thủ Đức, TP HCM",3.0,2.0,"Bán nhà, Đường số 10, P. Linh Trung Tp Thủ Đức, dt 52.4m² Giá 3,9 Tỷ Bán nhà, Đường số 10, P. Linh Trung Tp Thủ Đức, dt 52.4m² Giá 3,9 Tỷ Nhà 1 trệt 2 lầu, 1 sân thượng, gồm 3 PN, 2WC có bồn tắm. Nhà hẻm 1 ngắn , Nhà có sân trước và sau thoáng mát. Nhà đang cho thuê 10triệutháng. Tiện ích Vài bước tới chợ Linh Trung, sau lưng là Trường học Hoàng Diệu, Đại Học Sư Phạm Kỹ Thuật, Đại Học Ngân Hàng, Thuận tiện đi lại các khu vực trung tâm. Nhà hoàn công đầy đủ, SHR, công chứng trong ngày. Diện tích đất 52.4m² 3.11mx14.5m nở hậu 3.35m Hướng Đông Bắc. Giá bán 3,9 Tỷ Liên hệ 0898 408 677 xem nhà lvcc",3,2,21
2300000000.0,Gò Vấp,20.0,Quận Gò Vấp HCM,2.0,2.0,"2.3 tỷ - ( 3x7m/2Tầng ) Phạm Văn Chiêu, chợ Thạch Đà 2.3 tỷ 3x7m2Tầng Phạm Văn Chiêu, chợ Thạch Đà Sổ Nở Hậu Tài Lộc, Xem Nhà Là Thích Kết Cấu 1 Trệt 1 Lầu, 2PN 2WC Vị Trí 150m Ra Chợ Thạch Đà Phạm Văn Chiêu, thông qua đường số 59 Sổ Hồng Riêng Chính chủ, công chứng trong ngày Call 0976728136 em Quang Chuyên Nhà Gò Vấp, Quận 12 HCM",2,1,5
6000000000.0,Tân Phú,96.0,"Lũy Bán Bích, Hòa Thạnh, Tân Phú, Hồ Chí Minh, -Dự án-",3.0,2.0,"Chính chủ trang bìa chưa qua đầu tư, bán nhà sát mặt tiền Lũy Bán Bích, giá chỉ 6ty Mô tả Kết cấu nhà 1 trệt 1 lửng, 3 phòng ngủ, 2 vệ sinh, khu vực an ninh, yên tĩnh. Vị trí hẻm sát mặt tiền Lũy Bán Bích, yên Tĩnh, an ninh. Trước cho thuê 10trtháng nay lấy lại bán, giá đầu tư cực tốt mua để giữ tiền hoặc xậy căn hộ dịch vụ. Sổ vuông, nở hậu, chính chủ trang bìa công chứng bán nhanh.Nội Hỗ trợ pháp lý từ AZ, tư vấn đầu tư Bất Động Sản hiệu quả hoàn toàn Miễn Phí.",1,2,23
7000000000.0,Quận 5,44.0,Nguyễn Biểu P2 Q5,4.0,3.0,"Cực Hot Nguyễn Biểu, P.2 Q.5 Sát Q.1 Khu Kinh Doanh Thời Trang Sầm Uất Cực Hot Nguyễn Biểu, P.2 Q.5 Sát Q.1 Khu Kinh Doanh Thời Trang Sầm Uất, Diện tích 3.1m x14m. Kết cấu 1 Trệt, 1 lửng, 2 lầu, sân thượng trước sau, 4 PN, 3WC. Hẻm xe hơi thông, nhà chính chủ, chưa qua đầu tư. Sát bên trường Đại học Sài Gòn HCM, bước 5 bước ra đến chợ đêm Nguyễn Trãi. Thuận tiện đi chuyển đi các quận trung tâm, quận 13510. Giá siêu hot chỉ 7 tỷ thương lượng tốt",3,3,16
7000000000.0,Quận 5,44.0,"Nguyễn Biểu P2, Q.5",4.0,3.0,"Siêu Vip Nguyễn Biểu Q.5, Sát Quận 1 khu kinh doanh Thời Trang sầm Uất Siêu Vip Nguyễn Biểu Q.5, Sát Quận 1 khu kinh doanh Thời Trang sầm Uất Diện tích 3.1m x14m. Kết cấu 1 Trệt, 1 lửng, 2 lầu, sân thượng trước sau, 4 PN, 3WC. Hẻm xe hơi thông, nhà chính chủ, chưa qua đầu tư. Sát bên trường Đại học Sài Gòn HCM, bước 5 bước ra đến chợ đêm Nguyễn Trãi. Thuận tiện đi chuyển đi các quận trung tâm, quận 13510. Giá siêu hot chỉ 7 tỷ thương lượng tốt",3,3,16
6600000000.0,Tân Bình,59.0,"Nguyễn Sỹ Sách, P.15, Tân Bình",5.0,6.0,"Nhà mới 5 tầng ô tô vào trong, cạnh Công Viên Nguyễn Sỹ Sách, 6.6 tỷ Nhà kết cấu 1 trệt 1 lửng, 2 lầu và sân thượng trước sau. Gia đình xây ở nên rất kiên cố, chắc chắn, tổng 5 phòng ngủ, 6 vệ sinh. Đường nhựa rộng rãi sạch sẽ, ô tô vào nhà, khu an ninh dân trí, có camera an ninh. Xung quanh tiện ích đầy đủ. Pháp lý chuẩn, sổ hoàn công đủ, nở hậu. Xem nhà liên hệ anh Võ 0909 100 817. Không tiếp trung gian.",3,1,22
11800000000.0,Gò Vấp,79.0,Lê Quang Định,4.0,4.0,"Nhà Đẹp Hẻm Xe Hơi Lê Quang Định Phờg 1 Gò Vấp Ngang 7 nở hậu 9.4 x 10, 5 Tầng Nhỉnh 11 Tỷ Nhà đẹp 5 tầng hẻm xe hơi 2 mặt thoáng hồ bơi sân vườn nội thất bao xịn mịn Lê Quang Định, Nguyên Hồng, Nguyễn Văn Đậu, Phạm Văn Đồng. Vị trí Lê Quang Định là con đường huyết mạch kết nối giữa Gò Vấp và Bình Thạnh. Gần Phạm Văn Đồng, sát bên Bình Thạnh, hẻm xe hơi 1 trục thông Nguyên Hồng. HAI MẶT HẺM THÔNG THOÁNG, Xe 7 chổ đậu trước nhà. Diện tích 78m2 ngang 7m nở hậu 9.4m x dài 10 công nhận đủ Kết cấu 1 trệt, 1 lửng, 2 lầu, sân thượng. Nhà xây theo phong cách NGHỈ DƯỠNG SANG TRỌNG VILLA MINI Nội thất full đủ bao gồm Thiết bị dính tường đèn led chiếu sáng, máy lạnh, tủ quần áo, bàn làm việc, kệ để đồ, đèn led dính gương, đèn trần thiết bị nhập. Phòng khách Bộ bàn ghế sô pha hiện đại. Phòng bếp Trang bị dàn bếp, tủ trên tủ dưới, lò nướng, máy lạnh 2 cửa, quầy bar, bàn ăn. HỒ BƠI với diện tích nhỏ gọn, trẻ em và người lớn có thể tắm hoặc ngâm mình xả stress. Hệ thống rút nước và lọc nước an toàn. Tầng 2 và 3, mỗi tầng có 2 phòng ngủ Mỗi phòng đều có view thông thoáng và ban công rộng. Phòng tắm có bồ tắm OVAL. Mỗi phòng như 1 khách sạn mini thu nhỏ. Sổ đẹp vuông vức. Hoàn công đầy đủ. Công chứng ngay. Giá 11.8 tỷ thương lượng chính chủ. Liên hệ NGAY Xuân Nghi để xem nhà miển phí 0987581589",3,1,5
5680000000.0,Bình Tân,115.0,Thành phố Hồ Chí Minh,4.0,3.0,"Giáp Tân Phú, Kế MT Tân Kỳ Tân Quý, Nhà 3 Tầng 7x15m, Ô Tô, Hơn 5T.ỷ BÌNH TÂN GIÁP TÂN PHUGẦN TÂN KỲ TÂN QUÝ Ô TÔ THÔNG KINH DOANH. MT RỘNG 7M HƠN 100M2 VỊ TRÍ ĐẸP, SÁT MẶT TIỀN, GẦN CHỢ GÒ XOÀI. ????Nhà 2 tầng đẹp, 3P.Ngủ, ban công, Sân thượng, ???? Đường rông kinh doanh vip.MT nhà rộng 7m hiếm. ????Giảm mạnh chỉ còn 5 tỷ 68 TLcc. ????Pháp lý chuẩn, Công chưng nhanh. zalo 0938059388. Nhà Phố SG.",3,2,2
6700000000.0,Tân Bình,105.0,Nguyễn Phúc Chu,4.0,4.0,"Hẻm Xe Hơi Đường Nguyễn Phúc Chu Phường 15 Tân Bình, Ngang 4.2m x 25m, 2 Tầng Chỉ 6 Tỷ Xíu Bác chủ cần bán giải quyết việc riêng căn nhà Nguyễn Phúc Chu quận Tân Bình giao các tuyến đường Trường Chinh, đường Phạm Văn Bạch, đường Tống Văn Hên di chuyển nhanh qua quận 1, quận 3, quận Tân Bình, Phú Nhuận đi sân bay Tân Sơn Nhất chỉ 5 phút. Thông số DT 104m2 ngang 4.2m x dài 25m công nhận đủ. Kết cấu 2 tầng BTCT gồm 1 trệt 1 Lầu, 4 phòng ngủ wc khép kín, bếp, phòng khách, sân để xe. Phía sau nhà còn hơn 30m2 chủ để làm kho, xây dựng, xây để ở . Nay vì công việc nên đành bán Sổ đẹp vuông vức. Hoàn công đầy đủ. Công chứng ngay. Giá 6.699 tỷ thương lượng chính chủ. Liên hệ NGAY Xuân Nghi để xem nhà miển phí 0987581589",2,0,22
5700000000.0,Tân Phú,66.0,Thành phố Hồ Chí Minh,2.0,2.0,"NHÀ LÔ GÓC HXT TÂN QUÝ, TÂN PHÚ - 66M2 2 TẦNG BTCT - NHÀ MỚI Ở NGAY - SỔ ĐẸP. Mô tả ???? Diện tích 66m2 5.1x13 sổ vuông A4. ???? Kết cấu 2 tầng, 1 trệt 1 lầu, 2 PN 2WC, ban công thoáng mát, nhà mới ở ngay. ???? Vị trí góc 2 mặt tiền gần Aeon Tân Phú, chợ Tân Hương, thuận tiện di chuyển Tân Hương, Gò Dầu, Bờ Bao Tân Thắng... ???? Sổ vuông A4, pháp lý sạch, công chứng ngay. ???? Chủ gấp bán chào giá 5 tỷ 8 thương lượng _________________________ ???? Hãy gọi xem nhà ngay 0354 299 320 Tú Nhà Phố",2,2,23
3200000000.0,Gò Vấp,32.0,Đường Số 14,2.0,2.0,"Đường số 14 Phường 8 Gò Vấp, 32m2, 2 tầng chỉ 3.2 tỷ MS 22323 Vị trí nhà hẻm đường Số 14 Phường 8 Gò Vấp. Diện tích 32m2, 3m x 11m. Nhà đúc 1 trệt 1 lầu, sân để xe, 2 PN, 2 WC, ban công thoáng mát. Hàng xóm thân thiện, khu yên tĩnh. Hẻm ba gác, 50m ra hẻm xe hơi. Sổ hồng công nhận đủ, hoàn công đủ.",2,1,5
1350000000.0,Gò Vấp,15.0,Thành phố Hồ Chí Minh,1.0,2.0,"Chỉ 1.35 tỷ có nhà SHR, hộ khẩu TP. HCM, gần ĐH Công nghiệp Gò Vấp Chỉ 1.35 tỷ có nhà SHR, hộ khẩu TP. HCM, 15m2, gần ĐH Công nghiệp Gò Vấp Kết cấu 1trệt 1 lầu, phòng khách, phòng ngủ, bếp, đầy đủ công năng cho gia đình. Sát bên trường Đại học Công nghiệp, khu dân cư đông, tiện ích bao la, mua cho thuê, mua cho con đi học, gia đình nhỏ ở, đều phù hợp. Chỉ hơn 1 tỷ có nhà sổ hồng riêng, có hộ khẩu Gò Vấp, pháp lý đầy đủ. Số nhà đường Lê Lai, gần hẻm xe hơi, đi Phạm Văn Đồng, Nguyễn Thái Sơn, Lê Lợi sát bên. LH 0902177052 xem ngay nhà thật, giá thật.",2,1,5
3500000000.0,Bình Thạnh,38.5,"Nguyễn Văn Đậu, P.11, Bình Thạnh ",1.0,1.0,"Nhà phố xinh 3.5×12 tặng nội thất Nguyễn Văn Đậu, P.11, Bình Thạnh Diện tích 3.5 x 12m Kết cấu 1 trệt, 1 lửng Gồm 1 phòng khách, bếp, 1 phòng ngủ, 1 nhà vệ sinh Nhà full nội thất, hẻm xe hơi, sát mặt tiền đường chính ????Giá 3.500.000.000 TT70 nhận nhà. 0906914853 Ms.My để được xem nhà trực tiếp và thương lượng giá tốt.????????????",1,2,1
2680000000.0,Gò Vấp,21.0,"Bình Thạnh, Hồ Chí Minh",3.0,2.0,"Nhà đẹp Gò Vấp, 3PN, đầy đủ công năng, hẻm thông, gần chợ, nhỉnh 2tỷ NHÀ ĐỦ CÔNG NĂNG, 3 PN, FULL NỘI THẤT, HẺM THÔNG, GÒ VẤP NHỈNH TỶ Đường số 51, phường 14, Gò Vấp DT 3.4m x 6.1m x 3 tầng 21m2 công nhận Giá 2.68 tỷ thương lượng lộc Hẻm 2.5m thông, cách hẻm xe hơi 30m Xung quanh chợ, trường đầy đủ Gần ngã tư Phạm Văn Chiêu và Quang Trung Nhà Trệt, lửng, lầu, 3PN, 2WC, đầy đủ công năng, phòng khách bếp, chỗ để xe đầy đủ Nhà full nội thất cao cấp, gia đình nhỏ vào ở ngay Sổ đẹp hướng Tây Nam LH Tâm 0815813400 để xem nhà",3,2,5
2750000000.0,Bình Thạnh,17.0,"Đường Lê Trực, Phường 7, Quận Bình Thạnh",3.0,2.0,"Nhà bán gần Phan Đăng Lưu, Bình Thạnh, 3 tầng, 2PN, DT 4,2mx4,7m, chỉ 2,75 tỷ ???? NHÀ NHỎ TIỀN CHO VỢ CHỒNG TRẺ NGANG 4M CHỈ 2.x TỶ CHO THUÊ 8TRTHÁNG. Mô tả _ Nhà trệt lửng lầu xây dựng chuẩn nên hoàn công không thiếu tầng nào. _ 2 PN và 2 WC , tầng lửng có thể làm chỗ đọc sách, sofa chill, ghế tantra.. _ Hẻm xe tải ra vào thoải mái _ Sổ sách pháp lí chuẩn LH 0937978710 Quang ZaloSdt",3,1,1
